file,cwe,label,code
CWE191_Integer_Underflow__int64_t_fscanf_sub_44.c,CWE191,bad,"#include <inttypes.h>
#include ""std_testcase.h""
#ifndef OMITBAD
static void badSink(int64_t data)
{
    {
        int64_t result = data - 1;
        printLongLongLine(result);
    }
}
void var()
{
    int64_t data;
    void (*funcPtr) (int64_t) = badSink;
    data = 0LL;
    fscanf (stdin, ""%"" SCNd64, &data);
    funcPtr(data);
}
#endif 
#ifndef OMITGOOD
static void goodG2BSink(int64_t data)
{
    {
        int64_t result = data - 1;
        printLongLongLine(result);
    }
}
static void goodG2B()
{
    int64_t data;
    void (*funcPtr) (int64_t) = goodG2BSink;
    data = 0LL;
    data = -2;
    funcPtr(data);
}
static void goodB2GSink(int64_t data)
{
    if (data > LLONG_MIN)
    {
        int64_t result = data - 1;
        printLongLongLine(result);
    }
    else
    {
        printLine(""data value is too large to perform subtraction."");
    }
}
static void goodB2G()
{
    int64_t data;
    void (*funcPtr) (int64_t) = goodB2GSink;
    data = 0LL;
    fscanf (stdin, ""%"" SCNd64, &data);
    funcPtr(data);
}
void var()
{
    goodG2B();
    goodB2G();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE191_Integer_Underflow__int_connect_socket_predec_15.c,CWE191,bad,"#include ""std_testcase.h""
#ifdef _WIN32
#include <winsock2.h>
#include <windows.h>
#include <direct.h>
#pragma comment(lib, ""ws2_32"") 
#define CLOSE_SOCKET closesocket
#else 
#include <sys/types.h>
#include <sys/socket.h>
#include <netinet/in.h>
#include <arpa/inet.h>
#include <unistd.h>
#define INVALID_SOCKET -1
#define SOCKET_ERROR -1
#define CLOSE_SOCKET close
#define SOCKET int
#endif
#define TCP_PORT 27015
#define IP_ADDRESS ""127.0.0.1""
#define CHAR_ARRAY_SIZE (3 * sizeof(data) + 2)
#ifndef OMITBAD
void var()
{
    int data;
    data = 0;
    switch(6)
    {
    case 6:
    {
#ifdef _WIN32
        WSADATA wsaData;
        int wsaDataInit = 0;
#endif
        int recvResult;
        struct sockaddr_in service;
        SOCKET connectSocket = INVALID_SOCKET;
        char inputBuffer[CHAR_ARRAY_SIZE];
        do
        {
#ifdef _WIN32
            if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)
            {
                break;
            }
            wsaDataInit = 1;
#endif
            connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);
            if (connectSocket == INVALID_SOCKET)
            {
                break;
            }
            memset(&service, 0, sizeof(service));
            service.sin_family = AF_INET;
            service.sin_addr.s_addr = inet_addr(IP_ADDRESS);
            service.sin_port = htons(TCP_PORT);
            if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == SOCKET_ERROR)
            {
                break;
            }
            recvResult = recv(connectSocket, inputBuffer, CHAR_ARRAY_SIZE - 1, 0);
            if (recvResult == SOCKET_ERROR || recvResult == 0)
            {
                break;
            }
            inputBuffer[recvResult] = '\0';
            data = atoi(inputBuffer);
        }
        while (0);
        if (connectSocket != INVALID_SOCKET)
        {
            CLOSE_SOCKET(connectSocket);
        }
#ifdef _WIN32
        if (wsaDataInit)
        {
            WSACleanup();
        }
#endif
    }
    break;
    default:
        printLine(""Benign, fixed string"");
        break;
    }
    switch(7)
    {
    case 7:
    {
        --data;
        int result = data;
        printIntLine(result);
    }
    break;
    default:
        printLine(""Benign, fixed string"");
        break;
    }
}
#endif 
#ifndef OMITGOOD
static void goodB2G1()
{
    int data;
    data = 0;
    switch(6)
    {
    case 6:
    {
#ifdef _WIN32
        WSADATA wsaData;
        int wsaDataInit = 0;
#endif
        int recvResult;
        struct sockaddr_in service;
        SOCKET connectSocket = INVALID_SOCKET;
        char inputBuffer[CHAR_ARRAY_SIZE];
        do
        {
#ifdef _WIN32
            if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)
            {
                break;
            }
            wsaDataInit = 1;
#endif
            connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);
            if (connectSocket == INVALID_SOCKET)
            {
                break;
            }
            memset(&service, 0, sizeof(service));
            service.sin_family = AF_INET;
            service.sin_addr.s_addr = inet_addr(IP_ADDRESS);
            service.sin_port = htons(TCP_PORT);
            if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == SOCKET_ERROR)
            {
                break;
            }
            recvResult = recv(connectSocket, inputBuffer, CHAR_ARRAY_SIZE - 1, 0);
            if (recvResult == SOCKET_ERROR || recvResult == 0)
            {
                break;
            }
            inputBuffer[recvResult] = '\0';
            data = atoi(inputBuffer);
        }
        while (0);
        if (connectSocket != INVALID_SOCKET)
        {
            CLOSE_SOCKET(connectSocket);
        }
#ifdef _WIN32
        if (wsaDataInit)
        {
            WSACleanup();
        }
#endif
    }
    break;
    default:
        printLine(""Benign, fixed string"");
        break;
    }
    switch(8)
    {
    case 7:
        printLine(""Benign, fixed string"");
        break;
    default:
        if (data > INT_MIN)
        {
            --data;
            int result = data;
            printIntLine(result);
        }
        else
        {
            printLine(""data value is too large to perform arithmetic safely."");
        }
        break;
    }
}
static void goodB2G2()
{
    int data;
    data = 0;
    switch(6)
    {
    case 6:
    {
#ifdef _WIN32
        WSADATA wsaData;
        int wsaDataInit = 0;
#endif
        int recvResult;
        struct sockaddr_in service;
        SOCKET connectSocket = INVALID_SOCKET;
        char inputBuffer[CHAR_ARRAY_SIZE];
        do
        {
#ifdef _WIN32
            if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)
            {
                break;
            }
            wsaDataInit = 1;
#endif
            connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);
            if (connectSocket == INVALID_SOCKET)
            {
                break;
            }
            memset(&service, 0, sizeof(service));
            service.sin_family = AF_INET;
            service.sin_addr.s_addr = inet_addr(IP_ADDRESS);
            service.sin_port = htons(TCP_PORT);
            if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == SOCKET_ERROR)
            {
                break;
            }
            recvResult = recv(connectSocket, inputBuffer, CHAR_ARRAY_SIZE - 1, 0);
            if (recvResult == SOCKET_ERROR || recvResult == 0)
            {
                break;
            }
            inputBuffer[recvResult] = '\0';
            data = atoi(inputBuffer);
        }
        while (0);
        if (connectSocket != INVALID_SOCKET)
        {
            CLOSE_SOCKET(connectSocket);
        }
#ifdef _WIN32
        if (wsaDataInit)
        {
            WSACleanup();
        }
#endif
    }
    break;
    default:
        printLine(""Benign, fixed string"");
        break;
    }
    switch(7)
    {
    case 7:
        if (data > INT_MIN)
        {
            --data;
            int result = data;
            printIntLine(result);
        }
        else
        {
            printLine(""data value is too large to perform arithmetic safely."");
        }
        break;
    default:
        printLine(""Benign, fixed string"");
        break;
    }
}
static void goodG2B1()
{
    int data;
    data = 0;
    switch(5)
    {
    case 6:
        printLine(""Benign, fixed string"");
        break;
    default:
        data = -2;
        break;
    }
    switch(7)
    {
    case 7:
    {
        --data;
        int result = data;
        printIntLine(result);
    }
    break;
    default:
        printLine(""Benign, fixed string"");
        break;
    }
}
static void goodG2B2()
{
    int data;
    data = 0;
    switch(6)
    {
    case 6:
        data = -2;
        break;
    default:
        printLine(""Benign, fixed string"");
        break;
    }
    switch(7)
    {
    case 7:
    {
        --data;
        int result = data;
        printIntLine(result);
    }
    break;
    default:
        printLine(""Benign, fixed string"");
        break;
    }
}
void var()
{
    goodB2G1();
    goodB2G2();
    goodG2B1();
    goodG2B2();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE191_Integer_Underflow__int64_t_fscanf_multiply_61a.c,CWE191,good,"#include ""std_testcase.h""
#ifndef OMITBAD
int64_t var(int64_t data);
void var()
{
    int64_t data;
    data = 0LL;
    data = var(data);
    if(data < 0) 
    {
        int64_t result = data * 2;
        printLongLongLine(result);
    }
}
#endif 
#ifndef OMITGOOD
int64_t var(int64_t data);
static void goodG2B()
{
    int64_t data;
    data = 0LL;
    data = var(data);
    if(data < 0) 
    {
        int64_t result = data * 2;
        printLongLongLine(result);
    }
}
int64_t var(int64_t data);
static void goodB2G()
{
    int64_t data;
    data = 0LL;
    data = var(data);
    if(data < 0) 
    {
        if (data > (LLONG_MIN/2))
        {
            int64_t result = data * 2;
            printLongLongLine(result);
        }
        else
        {
            printLine(""data value is too small to perform multiplication."");
        }
    }
}
void var()
{
    goodG2B();
    goodB2G();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE191_Integer_Underflow__int_fgets_predec_45.c,CWE191,bad,"#include ""std_testcase.h""
#define CHAR_ARRAY_SIZE (3 * sizeof(data) + 2)
static int var;
static int var;
static int var;
#ifndef OMITBAD
static void badSink()
{
    int data = var;
    {
        --data;
        int result = data;
        printIntLine(result);
    }
}
void var()
{
    int data;
    data = 0;
    {
        char inputBuffer[CHAR_ARRAY_SIZE] = """";
        if (fgets(inputBuffer, CHAR_ARRAY_SIZE, stdin) != NULL)
        {
            data = atoi(inputBuffer);
        }
        else
        {
            printLine(""fgets() failed."");
        }
    }
    var = data;
    badSink();
}
#endif 
#ifndef OMITGOOD
static void goodG2BSink()
{
    int data = var;
    {
        --data;
        int result = data;
        printIntLine(result);
    }
}
static void goodG2B()
{
    int data;
    data = 0;
    data = -2;
    var = data;
    goodG2BSink();
}
static void goodB2GSink()
{
    int data = var;
    if (data > INT_MIN)
    {
        --data;
        int result = data;
        printIntLine(result);
    }
    else
    {
        printLine(""data value is too large to perform arithmetic safely."");
    }
}
static void goodB2G()
{
    int data;
    data = 0;
    {
        char inputBuffer[CHAR_ARRAY_SIZE] = """";
        if (fgets(inputBuffer, CHAR_ARRAY_SIZE, stdin) != NULL)
        {
            data = atoi(inputBuffer);
        }
        else
        {
            printLine(""fgets() failed."");
        }
    }
    var = data;
    goodB2GSink();
}
void var()
{
    goodG2B();
    goodB2G();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE191_Integer_Underflow__int64_t_min_multiply_17.c,CWE191,bad,"#include ""std_testcase.h""
#ifndef OMITBAD
void var()
{
    int i,j;
    int64_t data;
    data = 0LL;
    for(i = 0; i < 1; i++)
    {
        data = LLONG_MIN;
    }
    for(j = 0; j < 1; j++)
    {
        if(data < 0) 
        {
            int64_t result = data * 2;
            printLongLongLine(result);
        }
    }
}
#endif 
#ifndef OMITGOOD
static void goodB2G()
{
    int i,k;
    int64_t data;
    data = 0LL;
    for(i = 0; i < 1; i++)
    {
        data = LLONG_MIN;
    }
    for(k = 0; k < 1; k++)
    {
        if(data < 0) 
        {
            if (data > (LLONG_MIN/2))
            {
                int64_t result = data * 2;
                printLongLongLine(result);
            }
            else
            {
                printLine(""data value is too small to perform multiplication."");
            }
        }
    }
}
static void goodG2B()
{
    int h,j;
    int64_t data;
    data = 0LL;
    for(h = 0; h < 1; h++)
    {
        data = -2;
    }
    for(j = 0; j < 1; j++)
    {
        if(data < 0) 
        {
            int64_t result = data * 2;
            printLongLongLine(result);
        }
    }
}
void var()
{
    goodB2G();
    goodG2B();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE191_Integer_Underflow__unsigned_int_rand_postdec_53d.c,CWE191,good,"#include ""std_testcase.h""
#ifndef OMITBAD
void var(unsigned int data)
{
    {
        data--;
        unsigned int result = data;
        printUnsignedLine(result);
    }
}
#endif 
#ifndef OMITGOOD
void var(unsigned int data)
{
    {
        data--;
        unsigned int result = data;
        printUnsignedLine(result);
    }
}
void var(unsigned int data)
{
    if (data > 0)
    {
        data--;
        unsigned int result = data;
        printUnsignedLine(result);
    }
    else
    {
        printLine(""data value is too large to perform arithmetic safely."");
    }
}
#endif"
CWE191_Integer_Underflow__char_rand_postdec_54a.c,CWE191,good,"#include ""std_testcase.h""
#ifndef OMITBAD
void var(char data);
void var()
{
    char data;
    data = ' ';
    data = (char)RAND32();
    var(data);
}
#endif 
#ifndef OMITGOOD
void var(char data);
static void goodG2B()
{
    char data;
    data = ' ';
    data = -2;
    var(data);
}
void var(char data);
static void goodB2G()
{
    char data;
    data = ' ';
    data = (char)RAND32();
    var(data);
}
void var()
{
    goodG2B();
    goodB2G();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE191_Integer_Underflow__char_rand_postdec_64a.c,CWE191,good,"#include ""std_testcase.h""
#ifndef OMITBAD
void var(void * dataVoidPtr);
void var()
{
    char data;
    data = ' ';
    data = (char)RAND32();
    var(&data);
}
#endif 
#ifndef OMITGOOD
void var(void * dataVoidPtr);
static void goodG2B()
{
    char data;
    data = ' ';
    data = -2;
    var(&data);
}
void var(void * dataVoidPtr);
static void goodB2G()
{
    char data;
    data = ' ';
    data = (char)RAND32();
    var(&data);
}
void var()
{
    goodG2B();
    goodB2G();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE191_Integer_Underflow__int64_t_fscanf_postdec_64a.c,CWE191,good,"#include <inttypes.h>
#include ""std_testcase.h""
#ifndef OMITBAD
void var(void * dataVoidPtr);
void var()
{
    int64_t data;
    data = 0LL;
    fscanf (stdin, ""%"" SCNd64, &data);
    var(&data);
}
#endif 
#ifndef OMITGOOD
void var(void * dataVoidPtr);
static void goodG2B()
{
    int64_t data;
    data = 0LL;
    data = -2;
    var(&data);
}
void var(void * dataVoidPtr);
static void goodB2G()
{
    int64_t data;
    data = 0LL;
    fscanf (stdin, ""%"" SCNd64, &data);
    var(&data);
}
void var()
{
    goodG2B();
    goodB2G();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE191_Integer_Underflow__int_fgets_postdec_67b.c,CWE191,good,"#include ""std_testcase.h""
#define CHAR_ARRAY_SIZE (3 * sizeof(data) + 2)
typedef struct _CWE191_Integer_Underflow__int_fgets_postdec_67_structType
{
    int structFirst;
} var;
#ifndef OMITBAD
void var(var myStruct)
{
    int data = myStruct.structFirst;
    {
        data--;
        int result = data;
        printIntLine(result);
    }
}
#endif 
#ifndef OMITGOOD
void var(var myStruct)
{
    int data = myStruct.structFirst;
    {
        data--;
        int result = data;
        printIntLine(result);
    }
}
void var(var myStruct)
{
    int data = myStruct.structFirst;
    if (data > INT_MIN)
    {
        data--;
        int result = data;
        printIntLine(result);
    }
    else
    {
        printLine(""data value is too large to perform arithmetic safely."");
    }
}
#endif"
CWE191_Integer_Underflow__char_rand_predec_41.c,CWE191,bad,"#include ""std_testcase.h""
#ifndef OMITBAD
static void badSink(char data)
{
    {
        --data;
        char result = data;
        printHexCharLine(result);
    }
}
void var()
{
    char data;
    data = ' ';
    data = (char)RAND32();
    badSink(data);
}
#endif 
#ifndef OMITGOOD
static void goodG2BSink(char data)
{
    {
        --data;
        char result = data;
        printHexCharLine(result);
    }
}
static void goodG2B()
{
    char data;
    data = ' ';
    data = -2;
    goodG2BSink(data);
}
static void goodB2GSink(char data)
{
    if (data > CHAR_MIN)
    {
        --data;
        char result = data;
        printHexCharLine(result);
    }
    else
    {
        printLine(""data value is too large to perform arithmetic safely."");
    }
}
static void goodB2G()
{
    char data;
    data = ' ';
    data = (char)RAND32();
    goodB2GSink(data);
}
void var()
{
    goodB2G();
    goodG2B();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE191_Integer_Underflow__int_connect_socket_predec_12.c,CWE191,bad,"#include ""std_testcase.h""
#ifdef _WIN32
#include <winsock2.h>
#include <windows.h>
#include <direct.h>
#pragma comment(lib, ""ws2_32"") 
#define CLOSE_SOCKET closesocket
#else 
#include <sys/types.h>
#include <sys/socket.h>
#include <netinet/in.h>
#include <arpa/inet.h>
#include <unistd.h>
#define INVALID_SOCKET -1
#define SOCKET_ERROR -1
#define CLOSE_SOCKET close
#define SOCKET int
#endif
#define TCP_PORT 27015
#define IP_ADDRESS ""127.0.0.1""
#define CHAR_ARRAY_SIZE (3 * sizeof(data) + 2)
#ifndef OMITBAD
void var()
{
    int data;
    data = 0;
    if(globalReturnsTrueOrFalse())
    {
        {
#ifdef _WIN32
            WSADATA wsaData;
            int wsaDataInit = 0;
#endif
            int recvResult;
            struct sockaddr_in service;
            SOCKET connectSocket = INVALID_SOCKET;
            char inputBuffer[CHAR_ARRAY_SIZE];
            do
            {
#ifdef _WIN32
                if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)
                {
                    break;
                }
                wsaDataInit = 1;
#endif
                connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);
                if (connectSocket == INVALID_SOCKET)
                {
                    break;
                }
                memset(&service, 0, sizeof(service));
                service.sin_family = AF_INET;
                service.sin_addr.s_addr = inet_addr(IP_ADDRESS);
                service.sin_port = htons(TCP_PORT);
                if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == SOCKET_ERROR)
                {
                    break;
                }
                recvResult = recv(connectSocket, inputBuffer, CHAR_ARRAY_SIZE - 1, 0);
                if (recvResult == SOCKET_ERROR || recvResult == 0)
                {
                    break;
                }
                inputBuffer[recvResult] = '\0';
                data = atoi(inputBuffer);
            }
            while (0);
            if (connectSocket != INVALID_SOCKET)
            {
                CLOSE_SOCKET(connectSocket);
            }
#ifdef _WIN32
            if (wsaDataInit)
            {
                WSACleanup();
            }
#endif
        }
    }
    else
    {
        data = -2;
    }
    if(globalReturnsTrueOrFalse())
    {
        {
            --data;
            int result = data;
            printIntLine(result);
        }
    }
    else
    {
        if (data > INT_MIN)
        {
            --data;
            int result = data;
            printIntLine(result);
        }
        else
        {
            printLine(""data value is too large to perform arithmetic safely."");
        }
    }
}
#endif 
#ifndef OMITGOOD
static void goodB2G()
{
    int data;
    data = 0;
    if(globalReturnsTrueOrFalse())
    {
        {
#ifdef _WIN32
            WSADATA wsaData;
            int wsaDataInit = 0;
#endif
            int recvResult;
            struct sockaddr_in service;
            SOCKET connectSocket = INVALID_SOCKET;
            char inputBuffer[CHAR_ARRAY_SIZE];
            do
            {
#ifdef _WIN32
                if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)
                {
                    break;
                }
                wsaDataInit = 1;
#endif
                connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);
                if (connectSocket == INVALID_SOCKET)
                {
                    break;
                }
                memset(&service, 0, sizeof(service));
                service.sin_family = AF_INET;
                service.sin_addr.s_addr = inet_addr(IP_ADDRESS);
                service.sin_port = htons(TCP_PORT);
                if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == SOCKET_ERROR)
                {
                    break;
                }
                recvResult = recv(connectSocket, inputBuffer, CHAR_ARRAY_SIZE - 1, 0);
                if (recvResult == SOCKET_ERROR || recvResult == 0)
                {
                    break;
                }
                inputBuffer[recvResult] = '\0';
                data = atoi(inputBuffer);
            }
            while (0);
            if (connectSocket != INVALID_SOCKET)
            {
                CLOSE_SOCKET(connectSocket);
            }
#ifdef _WIN32
            if (wsaDataInit)
            {
                WSACleanup();
            }
#endif
        }
    }
    else
    {
        {
#ifdef _WIN32
            WSADATA wsaData;
            int wsaDataInit = 0;
#endif
            int recvResult;
            struct sockaddr_in service;
            SOCKET connectSocket = INVALID_SOCKET;
            char inputBuffer[CHAR_ARRAY_SIZE];
            do
            {
#ifdef _WIN32
                if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)
                {
                    break;
                }
                wsaDataInit = 1;
#endif
                connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);
                if (connectSocket == INVALID_SOCKET)
                {
                    break;
                }
                memset(&service, 0, sizeof(service));
                service.sin_family = AF_INET;
                service.sin_addr.s_addr = inet_addr(IP_ADDRESS);
                service.sin_port = htons(TCP_PORT);
                if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == SOCKET_ERROR)
                {
                    break;
                }
                recvResult = recv(connectSocket, inputBuffer, CHAR_ARRAY_SIZE - 1, 0);
                if (recvResult == SOCKET_ERROR || recvResult == 0)
                {
                    break;
                }
                inputBuffer[recvResult] = '\0';
                data = atoi(inputBuffer);
            }
            while (0);
            if (connectSocket != INVALID_SOCKET)
            {
                CLOSE_SOCKET(connectSocket);
            }
#ifdef _WIN32
            if (wsaDataInit)
            {
                WSACleanup();
            }
#endif
        }
    }
    if(globalReturnsTrueOrFalse())
    {
        if (data > INT_MIN)
        {
            --data;
            int result = data;
            printIntLine(result);
        }
        else
        {
            printLine(""data value is too large to perform arithmetic safely."");
        }
    }
    else
    {
        if (data > INT_MIN)
        {
            --data;
            int result = data;
            printIntLine(result);
        }
        else
        {
            printLine(""data value is too large to perform arithmetic safely."");
        }
    }
}
static void goodG2B()
{
    int data;
    data = 0;
    if(globalReturnsTrueOrFalse())
    {
        data = -2;
    }
    else
    {
        data = -2;
    }
    if(globalReturnsTrueOrFalse())
    {
        {
            --data;
            int result = data;
            printIntLine(result);
        }
    }
    else
    {
        {
            --data;
            int result = data;
            printIntLine(result);
        }
    }
}
void var()
{
    goodB2G();
    goodG2B();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE191_Integer_Underflow__unsigned_int_rand_sub_66a.c,CWE191,good,"#include ""std_testcase.h""
#ifndef OMITBAD
void var(unsigned int dataArray[]);
void var()
{
    unsigned int data;
    unsigned int dataArray[5];
    data = 0;
    data = (unsigned int)RAND32();
    dataArray[2] = data;
    var(dataArray);
}
#endif 
#ifndef OMITGOOD
void var(unsigned int dataArray[]);
static void goodG2B()
{
    unsigned int data;
    unsigned int dataArray[5];
    data = 0;
    data = -2;
    dataArray[2] = data;
    var(dataArray);
}
void var(unsigned int dataArray[]);
static void goodB2G()
{
    unsigned int data;
    unsigned int dataArray[5];
    data = 0;
    data = (unsigned int)RAND32();
    dataArray[2] = data;
    var(dataArray);
}
void var()
{
    goodG2B();
    goodB2G();
}
#endif 
#ifdef INCLUDEMAIN
int main(int argc, char * argv[])
{
    srand( (unsigned)time(NULL) );
#ifndef OMITGOOD
    printLine(""Calling good()..."");
    var();
    printLine(""Finished good()"");
#endif 
#ifndef OMITBAD
    printLine(""Calling bad()..."");
    var();
    printLine(""Finished bad()"");
#endif 
    return 0;
}
#endif"
CWE191_Integer_Underflow__char_min_predec_68b.c,CWE191,good,"#include ""std_testcase.h""
extern char var;
extern char var;
extern char var;
#ifndef OMITBAD
void var()
{
    char data = var;
    {
        --data;
        char result = data;
        printHexCharLine(result);
    }
}
#endif 
#ifndef OMITGOOD
void var()
{
    char data = var;
    {
        --data;
        char result = data;
        printHexCharLine(result);
    }
}
void var()
{
    char data = var;
    if (data > CHAR_MIN)
    {
        --data;
        char result = data;
        printHexCharLine(result);
    }
    else
    {
        printLine(""data value is too large to perform arithmetic safely."");
    }
}
#endif"
